epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.8615535051482064,0.1384460375746902,0.22905671847109893,0.2520845809031506,0.8423508017403739,0.81778046075516,0.18221953924484005,0.29023175828803033,0.2838828780522743,0.9011436180617253
2,0.8237645715596724,0.1762350222285913,0.282357630486391,0.2809403359889984,0.9083650581204161,0.8137363339326121,0.1862636660673879,0.29134786984659916,0.323099280356583,0.934958283216685
3,0.8004157579188445,0.19958386506353107,0.31201975248297864,0.30271435813027986,0.9190469095658282,0.7794378154818424,0.22056218451815757,0.34007005143126695,0.2958308740307806,0.9146990566035857
4,0.7811233331475939,0.21887628187938613,0.33585487365722655,0.31377570862672766,0.9230926871786312,0.7799962015175314,0.22000379848246862,0.3376986638173388,0.29217798101182474,0.9094057607222926
5,0.7669837580408368,0.23301585851883402,0.3527813178665784,0.32454546629166114,0.9256072686643017,0.7788419618497665,0.2211580381502335,0.33766646632168074,0.29676387710633517,0.9164303152246148
6,0.7552006413012134,0.24479897326352645,0.368028145760906,0.33464196137019564,0.9288650886379942,0.7583355596365003,0.2416644403634997,0.3611089068952626,0.3595433319762325,0.9400445690551745
7,0.7419348003183093,0.25806476763316566,0.3830666777795675,0.3466218701187445,0.9320574312793966,0.7586462088354649,0.2413537911645351,0.35696896244612253,0.3562308703511224,0.9433181808978854
8,0.7346368485324237,0.26536270263243694,0.39130994105825617,0.35365078991773174,0.934307637117347,0.761872802336881,0.23812719766311893,0.34835010494726903,0.3545892098599507,0.9452156847491738
9,0.7210814341233701,0.2789180588965513,0.40685256116244256,0.3633084138315551,0.9356000861343072,0.7246018065713942,0.27539819342860583,0.4052012010460771,0.3431715962353966,0.932385837273341
10,0.7111670553440951,0.288832406559769,0.417174854765133,0.370629840651337,0.9369069157814492,0.7369529011782386,0.26304709882176136,0.38534915651427204,0.36348899056433076,0.9417584778628575
11,0.699003501254685,0.300995897954824,0.43174828984299485,0.3820465722132702,0.9390946711326132,0.7221776551367991,0.27782234486320084,0.4017881841488413,0.35694400706065615,0.9361516362691198
12,0.6980485841935995,0.30195076017963646,0.4325958999322385,0.38260787078312464,0.9393501670993104,0.7240670076396687,0.2759329923603313,0.3967390005001236,0.3819340432448644,0.9469988886722732
13,0.6896869691050782,0.31031236787231603,0.44207113056766745,0.38901997794910353,0.9395860134825414,0.7162296290693236,0.28377037093067636,0.4073991941783401,0.3831699270797593,0.9457934132213499
14,0.6802897105411607,0.31970956673427503,0.4523296166196161,0.3961842424772224,0.9412680583097497,0.6780253843226596,0.32197461567734037,0.45214131848847106,0.400806252369095,0.9454483148713291
15,0.678340809442559,0.321658443601764,0.45335652514379854,0.3966900426514295,0.9416388935945472,0.6911768022602572,0.3088231977397427,0.43962966053948704,0.39517261056293285,0.9450627275625605
16,0.6682010505394059,0.33179810008224175,0.4635861481939043,0.40372221722894786,0.9424401388362962,0.6981002880931872,0.3018997119068127,0.437323830742237,0.33821584875004135,0.9178420726276727
17,0.6572216229292811,0.3427775498069063,0.4761813235282898,0.41189517524777625,0.9441661196338887,0.7016446024519779,0.29835539754802215,0.43315277801641244,0.35695711599866486,0.9268259751271657
18,0.6579247911608949,0.34207428024739633,0.4759552739591015,0.4129957237049025,0.944212908063616,0.6658441314495018,0.33415586855049817,0.46503400442845283,0.40688470302553786,0.9488072813432329
19,0.6495387386302559,0.3504603540897369,0.48271370603113756,0.41660301442048986,0.9451294350137516,0.6641281555371805,0.3358718444628194,0.4654102783413151,0.4173820946383826,0.9503087909925626
20,0.642555078827605,0.3574439367226192,0.4922875268118722,0.4226363850126461,0.9458155822753906,0.6764106723262668,0.32358932767373316,0.45754060815247977,0.3873014473409482,0.937977849464821
21,0.6420114992832651,0.357987502059158,0.49228447544331455,0.4228566614705689,0.9459226569350885,0.699059374958617,0.3009406250413829,0.42582624022762305,0.39720269527170826,0.9483842460794122
22,0.6363692752682433,0.3636297512784296,0.49813420023236954,0.4268658854766768,0.9470127043432119,0.6488709525610844,0.35112904743891554,0.4823053449051999,0.42575198703644523,0.9501417802364169
23,0.6283351462714526,0.3716637976558841,0.5066352886569744,0.4317745305080803,0.9475226125911791,0.6587202717196106,0.3412797282803895,0.4723993073085393,0.42022073949530697,0.9501767430764427
24,0.6266060896552339,0.37339287066946225,0.5089393859736774,0.43422418835211773,0.9482980050846022,0.6464843964887871,0.3535156035112129,0.48971217851265414,0.42557368941641555,0.9460986823475575
