epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.578479453921318,0.4215175715088844,0.5877315875887871,0.3518370923399925,0.7205062103271485,0.5189640879631042,0.4810359120368958,0.6490897357463836,0.38312259793281556,0.794002914428711
2,0.5137778487801552,0.486220668554306,0.6537049907445908,0.3548052591085434,0.7972222518920898,0.5147610104084015,0.4852389895915985,0.6529301857948303,0.36453558564186095,0.7979921722412109
3,0.5111634626984596,0.48883617103099825,0.6560283005237579,0.3493761548399925,0.8001337432861328,0.5142447412014007,0.48575525879859927,0.6534025681018829,0.35496421217918395,0.7988276672363281
4,0.5111679288744927,0.48883202373981477,0.6560730230808258,0.34674883633852005,0.8003276634216309,0.5142364978790284,0.4857635021209717,0.6534101378917694,0.361972576379776,0.7988276672363281
5,0.5111049777269363,0.48889499843120576,0.6560827818512917,0.3460057306289673,0.8003276634216309,0.5142298233509064,0.4857701766490936,0.6534161281585693,0.3547230923175812,0.7988276672363281
6,0.5110597866773605,0.4889401912689209,0.6562088620662689,0.34568677842617035,0.8003276634216309,0.5142267239093781,0.48577327609062193,0.6534189260005951,0.35594095826148986,0.7988276672363281
7,0.5111037772893906,0.48889621287584306,0.6560679405927659,0.3455589658021927,0.8003276634216309,0.5142261600494384,0.4857738399505615,0.6534194207191467,0.35276142120361326,0.7988276672363281
8,0.511044310927391,0.488955682516098,0.6561888837814331,0.3456080859899521,0.8003276634216309,0.5142265093326569,0.48577349066734316,0.6534191167354584,0.3529834759235382,0.7988276672363281
9,0.5110208824276924,0.48897910863161087,0.6562765681743622,0.34570023775100706,0.8003276634216309,0.5142254960536957,0.48577450394630434,0.6534200429916381,0.35095495223999024,0.7988276672363281
10,0.5111364477872848,0.4888635432720184,0.656110689342022,0.34578557819128036,0.8003276634216309,0.5142260134220124,0.48577398657798765,0.6534195578098297,0.3513966476917267,0.7988276672363281
11,0.511080971956253,0.48891902416944505,0.656180531680584,0.34594257414340973,0.8003276634216309,0.5142262077331543,0.4857737922668457,0.6534193694591522,0.35002914905548094,0.7988276672363281
12,0.5111120128631592,0.48888798207044604,0.6560729837417603,0.34606587439775466,0.8003276634216309,0.5142275762557983,0.48577242374420165,0.6534181416034699,0.3482000744342804,0.7988276672363281
13,0.5110231265425682,0.48897686541080476,0.6563369056582451,0.3461779895424843,0.8003276634216309,0.5142281448841095,0.4857718551158905,0.6534176707267761,0.3470361280441284,0.7988276672363281
14,0.5110407555103302,0.4889592358469963,0.6561491492390633,0.34625126093626024,0.8003276634216309,0.5142295455932617,0.4857704544067383,0.6534163188934327,0.34552492618560793,0.7988276672363281
15,0.5109953683614731,0.4890046229958534,0.6562611174583435,0.3462993401288986,0.8003276634216309,0.5142306494712829,0.48576935052871706,0.6534153378009796,0.3443534886837006,0.7988276672363281
