epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.5127641767263412,0.48723372191190717,0.6328040832281112,0.5159752690792083,0.8548130226135254,0.31872326374053955,0.6812767362594605,0.8080598163604736,0.6153858494758606,0.9168155670166016
2,0.261268230676651,0.7387176629900932,0.8470793977379799,0.6367687755823135,0.9284604454040527,0.3665562331676483,0.6334437668323517,0.7742748558521271,0.591652979850769,0.9017467498779297
3,0.13377020359039307,0.866214260160923,0.9280392336845398,0.6974781167507171,0.9628190803527832,0.3807445991039276,0.6192554008960723,0.7623836445808411,0.5564569413661957,0.8659873962402344
4,0.1082530990242958,0.8917345628142357,0.9425805348157883,0.7073661044239998,0.9683505439758301,0.1978151571750641,0.802184842824936,0.8895893979072571,0.6543881607055664,0.942821273803711
5,0.09930780619382858,0.9006818687915802,0.9475475111603737,0.7106434842944145,0.9701865005493164,0.10193702936172486,0.8980629706382751,0.9461716616153717,0.7102214968204499,0.969814682006836
6,0.0849804824590683,0.9150109434127808,0.9555526605248451,0.7167309731245041,0.9732187461853027,0.08956481099128723,0.9104351890087128,0.9530478096008301,0.7145440411567688,0.9725178527832031
7,0.07460752129554749,0.9253858226537705,0.961207574903965,0.7205881649255752,0.9753194999694824,0.07970243573188782,0.9202975642681122,0.9584559464454651,0.7179849708080291,0.9742342376708985
8,0.0714371520280838,0.9285571762919426,0.9629160311818122,0.7217154982686043,0.9759418106079102,0.07236293196678162,0.9276370680332184,0.9624288702011108,0.7211063373088836,0.9759859466552734
9,0.06728622734546662,0.93270875364542,0.9651465392112732,0.723354100883007,0.9767819404602051,0.07941054940223694,0.9205894505977631,0.9586196959018707,0.7178130686283112,0.9744933319091796
10,0.06172751277685165,0.9382680675387383,0.9681330212950706,0.725716053545475,0.9779136276245117,0.13680572152137757,0.8631942784786224,0.9264350724220276,0.6869777834415436,0.960333480834961
11,0.059302055537700654,0.9406939336657524,0.9694196102023125,0.7266925981640816,0.9783784103393555,0.06241190910339355,0.9375880908966064,0.9677677321434021,0.7255563974380493,0.9779005432128907
12,0.056685977280139924,0.9433101150393486,0.9708101254701614,0.7278496488928795,0.978868350982666,0.05929635524749756,0.9407036447525025,0.9694272339344024,0.7268891608715058,0.9785114288330078
13,0.053168257772922514,0.9468281465768814,0.9726726523041725,0.7293025153875351,0.9795368003845215,0.05784407138824463,0.9421559286117553,0.9701970517635345,0.7271970963478088,0.978681411743164
14,0.05169396162033081,0.9483026555180549,0.9734503665566444,0.7299265161156654,0.9798671340942383,0.0567247998714447,0.9432752001285553,0.9707917821407318,0.7277353715896606,0.9790192413330078
15,0.05039389491081238,0.9496027103066444,0.9741374918818474,0.7304662361741066,0.9800678634643555,0.055192863941192626,0.9448071360588074,0.9716033029556275,0.7283832406997681,0.9792277526855468
