epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.7576240465044976,0.2423756378889084,0.38832993984222414,0.3426863360404968,0.27819976806640623,0.7065890145301819,0.29341098546981814,0.45265369772911074,0.40608792066574095,0.8239373779296875
2,0.48009506464004514,0.5199025252461433,0.6751089629530906,0.54398681640625,0.8933144187927247,0.366428005695343,0.6335719943046569,0.7734631574153901,0.578437432050705,0.8947648620605468
3,0.28389638453722,0.7160821455717087,0.8317155507206917,0.6296449622511864,0.9271540260314941,0.6430016267299652,0.3569983732700348,0.524371931552887,0.3107089602947235,0.6313375091552734
4,0.23155339390039445,0.7684345233440399,0.8672736299037933,0.6506093642115593,0.9391622161865234,0.7695058393478393,0.23049416065216063,0.37392419695854184,0.18700491189956664,0.30769683837890627
5,0.20336546391248703,0.796627649962902,0.8851492711901665,0.6612043207883835,0.9454254722595214,0.2544269132614136,0.7455730867385865,0.8509953498840332,0.6336319184303284,0.9350432586669922
6,0.17064588874578476,0.8293473634123802,0.9058132576942444,0.6764241451025009,0.9535588264465332,0.2527647268772125,0.7472352731227875,0.8526861357688904,0.6220332658290864,0.9311399841308594
7,0.15712184727191925,0.8428730845451355,0.9139351052045822,0.6818778064846992,0.9565199470520019,0.49386284828186033,0.5061371517181397,0.6703091251850128,0.4322707676887512,0.7948676300048828
8,0.13935899794101714,0.8606364369392395,0.9243587484955788,0.6898924019932747,0.960604305267334,0.6447502136230469,0.35524978637695315,0.5226968169212342,0.27937675833702086,0.6192342376708985
9,0.11670904964208603,0.8832874372601509,0.9376871004700661,0.6999060341715813,0.9658246612548829,0.13478567361831664,0.8652143263816834,0.9272904658317566,0.6931616711616516,0.9621877288818359
10,0.10408978641033173,0.8959072637557983,0.9448464146256447,0.7058263406157493,0.9685158157348632,0.13600586652755736,0.8639941334724426,0.9266356027126312,0.688984602689743,0.9610831451416015
11,0.09500879853963852,0.9049884766340256,0.9498877200484276,0.7096383112668991,0.9704977416992188,0.0983811378479004,0.9016188621520996,0.9481345176696777,0.7051076889038086,0.9694834136962891
12,0.08935638219118118,0.9106413424015045,0.9530279204249382,0.7118656605482101,0.971648120880127,0.0850029468536377,0.9149970531463623,0.9555173408985138,0.7136855041980743,0.9726596069335938
13,0.08196087300777435,0.9180370453000068,0.9571205264329911,0.7152835938334465,0.9731787872314454,0.0786827576160431,0.921317242383957,0.9589471805095673,0.7165213692188263,0.9739311218261719
14,0.07786094874143601,0.922136954665184,0.9593491366505623,0.7169129088521004,0.9740505409240723,0.08152686595916749,0.9184731340408325,0.9573667097091675,0.712547492980957,0.9731278228759765
15,0.0730849552154541,0.9269129928946495,0.9619510734081268,0.7193012383580207,0.9750334739685058,0.07554924130439758,0.9244507586956024,0.9606362450122833,0.7177843809127807,0.9745802307128906
