epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.2951588824391365,0.7048359274864197,0.8007715609669686,0.6081017023324966,0.8884998130798339,0.11492278099060059,0.8850772190093994,0.9389125621318817,0.6976478898525238,0.9657422637939453
2,0.10581560283899308,0.8941824063658714,0.9439816790819168,0.702109737098217,0.9685981559753418,0.08099944114685059,0.9190005588531495,0.9577567028999329,0.7147117304801941,0.9736715698242188
3,0.08214149445295334,0.9178567591309548,0.9571021857857704,0.7135812312364578,0.9737882423400879,0.076498384475708,0.923501615524292,0.960196716785431,0.7168387079238892,0.9746431732177734
4,0.07498304098844528,0.9250155082345008,0.9609515923261642,0.716409293115139,0.9751907348632812,0.08284399390220643,0.9171560060977936,0.9565564262866973,0.712171196937561,0.9729033660888672
5,0.06929054617881775,0.9307082268595696,0.9640687593817711,0.7185976338386536,0.9763225173950195,0.06274075627326965,0.9372592437267303,0.9675719475746155,0.721877475976944,0.977120132446289
6,0.06052370399236679,0.9394751724600792,0.968759432733059,0.7228550618886947,0.978064956665039,0.057450010776519775,0.9425499892234802,0.9704070782661438,0.7242399024963379,0.9782917785644532
7,0.05727602988481521,0.9427229306101799,0.9704837390780449,0.7241432076692581,0.9786471939086914,0.49926172494888305,0.5007382750511169,0.6653020775318146,0.40545459032058717,0.7844776916503906
8,0.06402321726083755,0.9359758040308952,0.9668628802895546,0.7203148832917213,0.977320728302002,0.05203740119934082,0.9479625988006591,0.9732680845260621,0.7264556992053985,0.9791909790039063
9,0.0525043848156929,0.9474947136640549,0.9730145490169525,0.7261359027028084,0.9795400810241699,0.058988007307052615,0.9410119926929474,0.9695837152004242,0.7230809354782104,0.9778279876708984
10,0.049315100014209745,0.9506840544939041,0.9746997314691543,0.7275791317224503,0.9801428413391113,0.046844401359558106,0.9531555986404419,0.9759996557235717,0.728517963886261,0.9801165771484375
