epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.4006794574856758,0.5993196749687195,0.7127274224162101,0.5701930090785027,0.7919782447814941,0.5244656264781952,0.47553437352180483,0.6430217301845551,0.4837641429901123,0.7748820495605468
2,0.10665926337242126,0.8933392703533173,0.9435149165987968,0.7135311856865882,0.9709041404724121,0.14355947852134704,0.8564405214786529,0.9224049019813537,0.6994161319732666,0.9642105865478515
3,0.08643623530864715,0.9135787546634674,0.9547580298781395,0.7195289108157158,0.9739794540405273,0.08354436993598938,0.9164556300640107,0.956337263584137,0.7197401142120361,0.974498291015625
4,0.0844307565689087,0.9155315414071084,0.9557639500498771,0.7190894174575806,0.9738100433349609,0.07426831603050232,0.9257316839694977,0.9613356220722199,0.7238312578201294,0.9759124755859375
5,0.06615875363349914,0.9337814757227898,0.9657115352153778,0.7259169614315033,0.977458324432373,0.069049551486969,0.930950448513031,0.9641887974739075,0.7251236379146576,0.9765032196044922
6,0.06217312604188919,0.9377647617459297,0.9678479307889938,0.7271408578753471,0.9781287956237793,0.06692477464675903,0.933075225353241,0.9653348743915557,0.7247456049919129,0.976636962890625
7,0.056567233502864835,0.9433684939146042,0.9708360704779625,0.7289994594454765,0.9791320037841796,0.05540367722511291,0.944596322774887,0.9714873492717743,0.7302613532543183,0.9792849731445312
8,0.05466947466135025,0.945268425643444,0.9718387749791145,0.7295164731144905,0.9794009780883789,0.05366265177726746,0.9463373482227325,0.972412782907486,0.7296499133110046,0.9796337127685547
9,0.05122495323419571,0.9487136813998223,0.9736613109707832,0.7306659644842148,0.9800063705444336,0.21100084185600282,0.7889991581439972,0.8816295564174652,0.6648825299739838,0.937243423461914
10,0.050362244844436646,0.9495789688825608,0.9741161262989044,0.7309955170750618,0.9801154518127442,0.09024568796157836,0.9097543120384216,0.9525236845016479,0.7155009400844574,0.971009750366211
11,0.04743633717298508,0.9525042709708214,0.9756601896882057,0.7319793850183487,0.9806447410583496,0.04422401905059815,0.9557759809494019,0.9773773574829101,0.7328422343730927,0.9811479187011719
12,0.044321755170822145,0.9556166869401932,0.9772912266850472,0.7330323135852814,0.981109447479248,0.05116996169090271,0.9488300383090973,0.9737195920944214,0.7304696607589721,0.9797055816650391
13,0.04230789601802826,0.957631773352623,0.9783485907316208,0.7338687345385552,0.9814911842346191,0.042166181802749635,0.9578338181972503,0.9784527289867401,0.7334041452407837,0.9814846038818359
14,0.041361042857170106,0.9585778668522835,0.9788419514894485,0.734178729057312,0.9816403007507324,0.040883888006210324,0.9591161119937897,0.9791232407093048,0.7343376076221466,0.9817352294921875
15,0.04021936535835266,0.9597218608856202,0.9794376742839813,0.7346149972081184,0.9818046951293945,0.0399481737613678,0.9600518262386322,0.9796104073524475,0.7347092175483704,0.9818558502197265
