epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.3436316707730293,0.6563676720857621,0.7835399654507637,0.5141159576177597,0.8979924964904785,0.3143895733356476,0.6856104266643525,0.8111709475517273,0.5378239035606385,0.9212096405029296
2,0.2959386032819748,0.7040608927607537,0.8230153420567512,0.5189460465312004,0.9163130950927735,0.2845032262802124,0.7154967737197876,0.8327142655849457,0.565353524684906,0.927498550415039
3,0.2753827139735222,0.7246166265010834,0.8376225739717483,0.5416412180662156,0.9241813659667969,0.26074978828430173,0.7392502117156983,0.8488865303993225,0.5871956646442413,0.9326182556152344
4,0.26851026266813277,0.7314891588687896,0.8421446549892425,0.536954576075077,0.9260204887390137,0.2930408012866974,0.7069591987133026,0.8255341827869416,0.4969241726398468,0.9237413024902343
5,0.1690567195415497,0.8309427282214165,0.9060969144105911,0.6176779851317405,0.9526843070983887,0.13200197100639344,0.8679980289936066,0.9291782772541046,0.6605696249008178,0.9633330535888672
6,0.114674531519413,0.8853251239657403,0.9387429490685463,0.663050400018692,0.9658712387084961,0.13274134516716005,0.8672586548328399,0.9286747074127197,0.6369719898700714,0.9600342559814453
7,0.09363494515419006,0.9063646948337555,0.9507009735703469,0.6812731340527535,0.9706412887573242,0.09666662693023681,0.9033333730697631,0.9491580283641815,0.6810750389099121,0.9697603607177734
8,0.08799918353557587,0.9120004999637604,0.9537684777379036,0.6862772792577744,0.9717778587341308,0.19554725408554077,0.8044527459144593,0.8893354630470276,0.6147104585170746,0.9498504638671875
9,0.07910726308822631,0.9208924552798271,0.9587072038650513,0.6943958327174187,0.9738369941711426,0.06747505903244018,0.9325249409675598,0.9650511765480041,0.7061070382595063,0.9764802551269531
10,0.06612546294927597,0.9338742846250534,0.9657411140203476,0.7047918230295181,0.9765262794494629,0.11616607546806336,0.8838339245319367,0.9381914377212525,0.6793643760681153,0.9667691040039063
11,0.05822261333465576,0.9417771115899086,0.9699756741523743,0.7117407301068306,0.9781292152404785,0.06061810374259949,0.9393818962574005,0.9687244307994842,0.713510662317276,0.977948989868164
12,0.054945454597473145,0.9450542724132538,0.9717186218500138,0.7140747806429864,0.9787553977966309,0.052364039421081546,0.9476359605789184,0.9730981945991516,0.7189349138736725,0.9793944549560547
13,0.04912984997034073,0.9508698654174804,0.9747936815023422,0.7190605166554451,0.9799249076843262,0.05055867791175842,0.9494413220882416,0.9740486848354339,0.7190662026405334,0.9797595977783203
14,0.047245091795921325,0.9527546417713165,0.9757891690731049,0.7205954813957214,0.9802470970153808,0.04638082504272461,0.9536191749572754,0.9762449407577515,0.7226668882369995,0.9805120849609374
15,0.04561120182275772,0.954388512969017,0.9766454803943634,0.7218434697389603,0.9805563163757324,0.04530984997749329,0.9546901500225067,0.976807758808136,0.7224124085903167,0.9807029724121094
