epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.6154674220085145,0.38453091830015185,0.543730800151825,0.46481112003326414,0.8528481864929199,0.5261466407775879,0.4738533592224121,0.6382210838794709,0.5275516521930694,0.8860011291503906
2,0.4356318840384483,0.5643620541691781,0.7175578024983406,0.5318233686685562,0.8839770317077636,0.7958216011524201,0.20417839884757996,0.33850180864334106,0.16925177693367005,0.21227516174316408
3,0.33024176955223083,0.6697530445456504,0.7977948936820031,0.5834084743261337,0.9096878433227539,0.7791619026660919,0.22083809733390808,0.3583491230010986,0.25499475955963136,0.7046489715576172
4,0.24420300602912903,0.755792286992073,0.8589782503247261,0.626749694943428,0.9335860633850097,0.39589152693748475,0.6041084730625152,0.7481531190872193,0.5481747138500214,0.90042236328125
5,0.2214111167192459,0.7785847043991089,0.8736750560998917,0.6385057479143142,0.9397212600708008,0.7767979311943054,0.22320206880569457,0.36434041619300844,0.18228827595710753,0.26892555236816407
6,0.19476331979036332,0.8052331897616386,0.8907335993647575,0.6531751021742821,0.9465883827209473,0.3324202823638916,0.6675797176361083,0.7942683923244477,0.544744735956192,0.9156613159179687
7,0.17280124247074127,0.8271956741809845,0.9047162640094757,0.6662576255202294,0.9522072219848633,0.7774733304977417,0.2225266695022583,0.36343817830085756,0.18172234296798706,0.2803384399414062
8,0.16061037302017211,0.8393867722153664,0.9119707670807838,0.6719887158274651,0.9549759674072266,0.2838400042057037,0.7161599957942962,0.8322844576835632,0.5975084257125854,0.9297308349609374
9,0.14773332923650742,0.8522639670968055,0.9195288217067719,0.6777315157651901,0.9579717254638672,0.2737197113037109,0.726280288696289,0.8400038242340088,0.6107246577739716,0.9248673248291016
10,0.14552750140428544,0.8544701713323594,0.9209091883897781,0.6786912536621094,0.9586318588256836,0.40753587245941164,0.5924641275405884,0.7424027597904206,0.49631818890571594,0.8519509887695312
11,0.13405233949422837,0.865945351421833,0.9276756489276886,0.685435819029808,0.9613067054748535,0.5665223407745361,0.4334776592254639,0.5941243743896485,0.42348410487174987,0.8727375030517578
12,0.13172633200883865,0.8682714539766312,0.9289421260356903,0.6862599080801011,0.9619754791259766,0.6962448513507843,0.3037551486492157,0.4650754928588867,0.23287273406982423,0.5191021728515625
13,0.11651804894208909,0.8834796938300132,0.9378123763203621,0.6951119038462639,0.9655030822753906,0.6855893301963806,0.31441066980361937,0.47717286586761476,0.23873441696166992,0.5373597717285157
14,0.10989967972040177,0.8900980994105339,0.9416173839569092,0.6991621476411819,0.966962890625,0.6349338245391846,0.36506617546081543,0.5332721412181854,0.26749754309654233,0.6337149810791015
15,0.10508882641792297,0.8949087163805962,0.9443211874365807,0.701771088540554,0.9681091499328613,0.0931242311000824,0.9068757688999176,0.9510458743572235,0.7078833091259003,0.9705805969238281
