seed,binary codification,max layers,max convs per layer,layers,training secs,epochs,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy
33,AA4G7PBPF6F2ZDVO4AAFJEABI6FZZYUAROAABRY_192,4,2,4,97863.4721232,84,0.422998172044754,0.577001827955246,0.7145357370376587,0.5898907567063968,0.9693997701009116,0.4088885868589083,0.5910749920954307,0.7270021138091882,0.5946330770850181,0.9667440017064411
34,6CCXIACFYAB2DAA2AQAEDFCJTRVE3CQAMKYABFY_192,4,2,4,1295.092988199991,35,0.3921966125567754,0.6078033874432246,0.7265906065702439,0.5896214465300242,0.9720571200052898,0.3163015772898992,0.6836923754463593,0.7993705194443465,0.6306317037592332,0.975229318936666
35,FXEVPTD54ADIFLQLUAAFB4WHCEABYZ4K7IIAB5Y_192,4,2,4,782.2121046000102,13,0.6703313678503037,0.3296686321496963,0.4649520739912987,0.4192051152388255,0.9078173955281575,0.4156309548765421,0.5843446346620719,0.7129046222815911,0.5846994077165921,0.967167353630066
36,AAAAAAAAAAAKFAA3TV3NCVCVSOABVH7OCCQACEQ_192,4,2,3,865.2516026999801,28,0.3683524166544278,0.6316475833455721,0.7592994724710782,0.6028854191303253,0.972532844543457,0.3122145595649878,0.6877833519130945,0.80282397257785,0.627757295841972,0.9755422274271648
37,AA74IAHFFGXADAAIM736YEADKEPEFOQABYIAG5Q_192,4,2,4,16736.468344399997,51,0.2887042154868444,0.7112957845131557,0.8184723829229673,0.6441667452454567,0.9793589274088542,0.2612526416778564,0.7387459110468626,0.8407656293362379,0.6546438056975603,0.9799202044804892
38,JRGUY47V7GVWHE4MFAAMDEAASHYPRJ6JUJQAG4Q_192,4,2,4,1696.3321253999893,55,0.2462476248542467,0.7537523751457532,0.8482391243179639,0.6516801491379738,0.9813785235087076,0.1951240463803212,0.8048709598680337,0.8863790021588405,0.6785250319788854,0.9839789867401124
39,AAAAAAAAAAAAAAAAAEBGIPSMKEAARLQAE3CF7QA_192,4,2,2,6242.5556340000185,62,0.4614997714757919,0.5385002285242081,0.6818238407373428,0.5606919025381406,0.9640679041544596,0.4259396132081747,0.5739705213656028,0.7155864901840687,0.5776879974951347,0.9662307818730672
40,AAAAAAAAAABSJAAKUAAOCEAAW6LYNBVBXGJMWHA_192,4,2,3,1682.1900719999976,48,0.3553709695736567,0.6446290304263432,0.7657334958513577,0.614307376742363,0.972173817952474,0.3877922636767228,0.6121994917591412,0.7403449539095164,0.6001084960997105,0.9704001506169636
41,AAAAAAAABQX63JQNQAAFDMAA6CAAPOSYDBSQH4Y_192,4,2,3,2231.016335599997,49,0.4231488744417826,0.5768511255582174,0.712795938551426,0.5710766250888507,0.9682769775390624,0.4268552588919798,0.5731423589090506,0.708117745940884,0.5675928114602963,0.9668320655822754
42,AADWIADAMAAIJAA3QQAM3MAAWWAAZDQAEDYAGMI_192,4,2,4,600.7514270999818,39,0.4062748218576113,0.5937251781423887,0.726363564034303,0.5807861203948657,0.9671164512634277,0.3346456461896499,0.6653510570526123,0.784311972434322,0.6198697871218125,0.9751220782597859
