epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.8981554317717649,0.10184414727347238,0.17695470250382717,0.19795695064019184,0.7746438396220304,0.8864356966819887,0.11356430331801123,0.1952531596381357,0.19354177989539664,0.8100980911130423
2,0.8847548752414937,0.11524468292995375,0.19918704105883228,0.2054724999836513,0.8422113986891143,0.8828374397307391,0.11716256026926088,0.20068737529035882,0.15896045257372335,0.783644947492279
3,0.8820639881309198,0.11793565567658872,0.20317153264065177,0.19414092601562033,0.8436462168790856,0.8851363819341675,0.11486361806583249,0.19762446693650662,0.19386875746106247,0.852168505868554
4,0.8792304587607481,0.12076918244361877,0.2075150759366094,0.19791052132236714,0.85195765592614,0.8893503905509463,0.11064960944905367,0.1932645422599444,0.18015893870815755,0.8162584642212698
5,0.876315290587289,0.12368432772402861,0.2125114150436557,0.20683255616499452,0.8613287478077168,0.889655261113632,0.11034473888636802,0.1918227652157695,0.2269049813852419,0.9149531997241943
6,0.8762614543583929,0.12373819650435934,0.21260583400726318,0.20218356665299864,0.8587079604791136,0.8736176311872523,0.12638236881274773,0.21687218911496112,0.20978453060153257,0.8563778324578365
7,0.8753258888575496,0.12467376716282903,0.2137560343255802,0.20081145101664016,0.8606575603874362,0.8735553253727675,0.12644467462723252,0.21718449664543737,0.22093417905088739,0.8850376426104037
8,0.8732612188008366,0.12673843052922462,0.2172146248087591,0.20541513331082403,0.8638417473617865,0.8839286943049843,0.11607130569501568,0.2005177200521186,0.20743135701968268,0.8757789698938366
9,0.8716159828828306,0.12838365421003226,0.2198014156429135,0.21081461587730718,0.8677222255784638,0.8693016644014231,0.1306983355985769,0.2237150989971192,0.227116458373202,0.8811669964191381
10,0.8711699046650712,0.12882970902384544,0.22075362446356792,0.2167749493705983,0.8718033989108339,0.8763842939552631,0.12361570604473693,0.21235310632680796,0.20733841344544005,0.849896068479653
11,0.8708487480757188,0.1291508668052907,0.22093120818235437,0.21506842270189402,0.8705033173853037,0.8679275203490141,0.13207247965098595,0.22508298281160888,0.21084804976355973,0.8691230180990832
12,0.8700197636108009,0.12997986504009792,0.2222305501723776,0.2154547442222128,0.8710320889219946,0.8801540395952944,0.11984596040470565,0.20562534765940507,0.1625863542175604,0.7852665672099999
13,0.8701224824360438,0.12987713616721483,0.22240369215303538,0.21889631512213725,0.8750333653664102,0.89085454983579,0.10914545016420996,0.18885875564998358,0.23133817990880223,0.9158978174405619
14,0.8690452140204761,0.13095441477639336,0.22364252348335423,0.21735621019285553,0.8736591790646923,0.8886597393776425,0.11134026062235747,0.19374145107984933,0.13781158278466826,0.782948372122903
15,0.870106117822686,0.12989350778715952,0.22246242620507065,0.21812745527345306,0.8746024353650151,0.9283035751462566,0.07169642485374339,0.1285764301776108,0.20865438141986167,0.9336865121349814
16,0.8636439624854496,0.1363556547797456,0.23226456306418594,0.2255039401200353,0.8802057476432956,0.8629358585857062,0.13706414141429385,0.23293670180571216,0.2340098531950162,0.8885935440926918
17,0.8631036023217804,0.136896017692527,0.23303902205155821,0.22812662929904703,0.8822449789241869,0.8631306433560992,0.1368693566439008,0.2326585019393224,0.2195166287181039,0.8648075666552072
18,0.8641016628304307,0.13589797316765298,0.23128248788872544,0.22349586966086407,0.8788748651621293,0.8708097988201783,0.12919020117982177,0.22112007086662055,0.22015749464999598,0.8881830191923393
19,0.8634566304391744,0.13654298315242847,0.23233879408057856,0.22766410389725042,0.8803522039919484,0.8686705057617112,0.1313294942382887,0.22427864875917916,0.24252537578392963,0.9088333300626298
20,0.8612890765375021,0.13871052031614342,0.23573477367965542,0.23138046206260213,0.8826027352469308,0.862338520477102,0.13766147952289798,0.23448135880039334,0.246707009257928,0.8928004499360749
21,0.861244044133595,0.13875558889642053,0.23562981340349937,0.2286970249244145,0.8823038140121772,0.861824672237695,0.13817532776230507,0.23508123375268783,0.25012379962507314,0.9015539936101457
22,0.8609587142662126,0.13904091426304407,0.23646131060561354,0.23092153172103727,0.8848256807911152,0.8589225676864823,0.1410774323135177,0.23916792840397572,0.23914807422320566,0.8835207517539891
23,0.8596795630455017,0.14032005918269255,0.23840181598857957,0.2319579893228959,0.8850912631287867,0.8660168568033962,0.1339831431966038,0.2283435999666497,0.2504739767186599,0.9084383542930516
24,0.8606769889471483,0.139322635275977,0.2367624692284331,0.22999517521079707,0.8843344879150391,0.8582557672194128,0.14174423278058723,0.24015328292940025,0.23704939662535077,0.885898751885817
25,0.859431188568777,0.14056842908567313,0.2384174636432103,0.23230647091962853,0.8856257956368583,0.8610615350099411,0.13893846499005888,0.23620528235521052,0.23631361540145626,0.8840979471875637
26,0.859708780463861,0.14029084402687694,0.2378771922053123,0.23032941626042736,0.8841659468047472,0.864186960176776,0.13581303982322407,0.231197703623655,0.24931078711691726,0.9112195694427117
27,0.8594354144164494,0.14056421610773825,0.23883119792354351,0.23223467405961484,0.8865713812380421,0.8602547949912303,0.1397452050087697,0.23715190280708948,0.24569453461913066,0.9035588524275464
