epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.3776691770553589,0.6223303893208504,0.7499275773763656,0.4775054806470871,0.8653095245361329,0.7795303881168365,0.22046961188316344,0.36080446481704714,0.18040223598480223,0.25324119567871095
2,0.13529078781604767,0.8647085005044937,0.9268918237090111,0.6699888768792153,0.961479377746582,0.16135430693626404,0.8386456930637359,0.9120869553089141,0.6600274527072907,0.9529520416259766
3,0.08907701522111892,0.910922123491764,0.9532866176962852,0.7041926530003547,0.9721419715881348,0.24227437973022461,0.7577256202697754,0.8610878813266755,0.5297048497200012,0.9319170379638672
4,0.07499073177576066,0.9250086322426796,0.9609467285871506,0.7091183066368103,0.9749801254272461,0.6908665311336517,0.3091334688663483,0.47163782238960267,0.2366496193408966,0.5216835784912109
5,0.08420766204595566,0.9157917174696922,0.9551755523681641,0.7008671170473099,0.9724404907226563,0.7555531966686249,0.2444468033313751,0.3923137366771698,0.19615686774253846,0.3461629486083984
6,0.07313615411520004,0.9268632861971855,0.9619074735045433,0.7080355966091156,0.9752100944519043,0.5447645366191864,0.4552354633808136,0.6249655389785767,0.3826595306396484,0.7434426879882813
7,0.05839845716953278,0.9416010308265687,0.9698808619379997,0.71730917096138,0.9782559585571289,0.10948516726493836,0.8905148327350616,0.9418754172325134,0.6744551193714142,0.9673269653320312
8,0.05190951764583587,0.9480899718403816,0.9733308747410774,0.7217772659659386,0.9794889259338379,0.07179818034172059,0.9282018196582794,0.9625780141353607,0.7130492746829986,0.9749369049072265
9,0.04837705701589584,0.9516224420070648,0.9751916885375976,0.72353380382061,0.9801313781738281,0.08901126980781555,0.9109887301921844,0.9532687640190125,0.7043968093395233,0.9720307159423828
10,0.045205043852329256,0.9547944867610931,0.9768605154752731,0.7253445592522622,0.9807110214233399,0.19682456016540528,0.8031754398345947,0.8901656675338745,0.6478568959236145,0.9506146240234375
11,0.04165197670459747,0.9583475440740585,0.9787203097343444,0.7279056292772293,0.9813278579711914,0.04875099897384644,0.9512490010261536,0.975000649690628,0.7254195952415466,0.9797773742675782
12,0.0398420786857605,0.960157430768013,0.9796650403738022,0.7288421854376793,0.9816282081604004,0.04697725772857666,0.9530227422714234,0.9759309160709381,0.7270444893836975,0.9801519775390625
13,0.03799504190683365,0.9620044589042663,0.9806247216463089,0.7299119335412979,0.9819077110290527,0.041482850313186645,0.9585171496868133,0.9788132965564728,0.727689688205719,0.9812081909179687
14,0.03715784788131714,0.9628416728973389,0.9810606446862221,0.7303722989559174,0.9820739364624024,0.04216912984848022,0.9578308701515198,0.978456346988678,0.7290189707279205,0.9811097717285157
15,0.03562337398529053,0.9643761283159256,0.9818583378195762,0.7313533878326416,0.9822983741760254,0.036705608367919924,0.9632943916320801,0.9812980616092681,0.7307379412651062,0.9819265747070313
