epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.8180326014757157,0.18196709007024764,0.307496737241745,0.30390840142965314,0.24385522842407226,0.8121053993701934,0.1878946006298065,0.3158324754238129,0.2865882444381714,0.19562873840332032
2,0.8036452907323838,0.19635452687740326,0.32771866232156754,0.2732673767209053,0.19985660552978515,0.804109262228012,0.19589073777198793,0.32700968384742735,0.25489293575286864,0.19562873840332032
3,0.7983047756552696,0.20169518381357193,0.3350799334049225,0.24649576246738433,0.19985660552978515,0.8010023164749146,0.19899768352508546,0.3313100850582123,0.23292264938354493,0.19562873840332032
4,0.7960795044898987,0.20392074197530746,0.33813272207975387,0.2289268934726715,0.19985660552978515,0.7995690727233886,0.20043092727661133,0.33328588128089903,0.2190424108505249,0.19562873840332032
5,0.7949958339333534,0.20500442862510682,0.339689077436924,0.217882060110569,0.19985660552978515,0.7988267207145691,0.2011732792854309,0.334307097196579,0.2102829957008362,0.19562873840332032
6,0.7944028234481811,0.20559731990098953,0.3403747487068176,0.21053777039051055,0.19985660552978515,0.7983822774887085,0.2016177225112915,0.3349181139469147,0.20447446465492247,0.19562873840332032
7,0.7940305581688881,0.20596924662590027,0.34103403210639954,0.20570655912160873,0.19985660552978515,0.79811110496521,0.20188889503479004,0.3352903497219086,0.20040297150611877,0.19562873840332032
8,0.7937932783365249,0.2062069997191429,0.3412613743543625,0.2021474349498749,0.19985660552978515,0.797922158241272,0.20207784175872803,0.33554970145225527,0.1974494743347168,0.19562873840332032
9,0.7936251422762871,0.20637360334396362,0.34157136470079424,0.19964854240417482,0.19985660552978515,0.7977845978736877,0.20221540212631225,0.3357386302947998,0.1952960991859436,0.19562873840332032
10,0.7935099941492081,0.2064899706840515,0.34175694584846494,0.19779418766498566,0.19985660552978515,0.797701826095581,0.20229817390441895,0.3358519542217255,0.19373011469841003,0.19562873840332032
11,0.7934332484006882,0.20656660407781602,0.3417621248960495,0.19646117120981216,0.19985660552978515,0.7976426041126251,0.2023573958873749,0.3359331464767456,0.19265682458877564,0.19562873840332032
12,0.7933814293146133,0.2066204786300659,0.3419304457306862,0.1956143009662628,0.19985660552978515,0.7976001727581025,0.2023998272418976,0.3359914243221283,0.1919555652141571,0.19562873840332032
13,0.7933473300933838,0.20665254354476928,0.3420456600189209,0.19510805934667588,0.19985660552978515,0.7975800728797913,0.20241992712020873,0.33601893186569215,0.19156041264533996,0.19562873840332032
14,0.7933300146460533,0.20666976988315583,0.3419160932302475,0.19469103157520296,0.19985660552978515,0.7975544095039367,0.20244559049606323,0.33605444312095645,0.19127668142318727,0.19562873840332032
15,0.7933107522130013,0.20668174475431442,0.3420227587223053,0.19455160081386566,0.19985660552978515,0.7975542914867401,0.20244570851325988,0.3360544836521149,0.19120858311653138,0.19562873840332032
