epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.4719372871518135,0.5280606237053871,0.6801600769162178,0.45381943225860594,0.8275662994384766,0.8306672978401184,0.16933270215988158,0.2872223341464996,0.21069686889648437,0.7927964019775391
2,0.3520267623662949,0.6479724502563476,0.7827587449550628,0.5162855824828148,0.9028743171691894,0.30448866248130796,0.695511337518692,0.8186722326278687,0.5591800010204315,0.9176633453369141
3,0.2997730708122253,0.7002260586619378,0.820814359486103,0.5535271441936493,0.9180051422119141,0.3170211625099182,0.6829788374900818,0.8088678526878357,0.48997490882873534,0.9120906066894531
4,0.2667391228675842,0.7332599884271622,0.8439034399390221,0.5686439687013626,0.9271174240112304,0.31989704132080077,0.6801029586791992,0.8067977440357208,0.5178747522830963,0.9123342895507812
5,0.246823450922966,0.753175699710846,0.8569118073582649,0.5822608405351639,0.932056941986084,0.2174438691139221,0.7825561308860779,0.8769372367858886,0.5901449394226074,0.939643783569336
6,0.24632043808698653,0.7536787524819374,0.8573465186357498,0.5807064393162727,0.9323048400878906,0.2488757348060608,0.7511242651939392,0.8567439126968384,0.6045624423027038,0.933892822265625
7,0.21593845307826995,0.7840607678890228,0.8774595233798027,0.6048848670721054,0.9405927848815918,0.3764213585853577,0.6235786414146424,0.766424149274826,0.4896638083457947,0.871778335571289
8,0.190145280957222,0.8098538935184478,0.893776615858078,0.6227473363280296,0.9473020362854004,0.413956435918808,0.5860435640811921,0.7377394223213196,0.4924107575416565,0.8811849975585937
9,0.17745039790868758,0.822548753619194,0.9016095972061158,0.6322108414769173,0.9504579925537109,0.5593077874183655,0.44069221258163455,0.6102693212032319,0.3130855858325958,0.7300314331054687
10,0.16414539366960526,0.8358538034558296,0.90965590685606,0.6434163075685501,0.9538421440124512,0.19603601217269898,0.803963987827301,0.8909586775302887,0.6209133446216584,0.9450110626220704
11,0.14585597664117814,0.8541431400179863,0.9207349750399589,0.6582828915119171,0.9582758712768554,0.13956409931182862,0.8604359006881714,0.9248269867897033,0.6775427401065827,0.9602122497558594
12,0.1387260699272156,0.8612731137871742,0.9249813392758369,0.6628822872042656,0.9601532554626465,0.17710872411727904,0.8228912758827209,0.9020853328704834,0.6467044568061828,0.9502034759521485
13,0.12458803683519364,0.8754110112786293,0.9331845670938492,0.6764492440223694,0.9634398460388184,0.25680922746658325,0.7431907725334167,0.8523377132415771,0.5844831109046936,0.9229603576660156
14,0.11894155830144883,0.881057545542717,0.9363685065507888,0.6794637310504913,0.9647333145141601,0.1318928623199463,0.8681071376800538,0.9292467904090881,0.6745627880096435,0.961633071899414
15,0.10885690659284591,0.8911421298980713,0.9421149319410325,0.6884500274062156,0.9670501518249511,0.10515156745910645,0.8948484325408935,0.9442726147174835,0.6923498129844665,0.9680865478515625
