epoch,train_loss,train_iou,train_dice,train_dice crossentropy,train_accuracy,val_loss,val_iou,val_dice,val_dice crossentropy,val_accuracy
1,0.5187480911612511,0.48125119030475616,0.6223550230264664,0.5166303583979607,0.8268048286437988,0.3529220771789551,0.6470779228210449,0.7820345449447632,0.5947235143184662,0.9024112701416016
2,0.1961417579650879,0.8038587987422943,0.889872381389141,0.6743788251280785,0.9493431091308594,0.7635418236255646,0.23645817637443542,0.37876625776290895,0.28787543416023254,0.6863471221923828
3,0.1479194837808609,0.8520711749792099,0.9192547795176506,0.6907128250598907,0.9590752983093261,0.24709773898124696,0.752902261018753,0.8553765869140625,0.6358901453018189,0.936591796875
4,0.1312781772017479,0.868724703490734,0.9291967689990998,0.696469549536705,0.9629795455932617,0.15429096817970275,0.8457090318202972,0.9160533499717712,0.6851998805999756,0.958509292602539
5,0.09901449143886566,0.9009694972634316,0.9476574048399925,0.7099338057637214,0.9701463317871094,0.30702513456344604,0.692974865436554,0.8160867345333099,0.6016550147533417,0.9280747985839843
6,0.07775937408208847,0.9223100557923317,0.9594964706897735,0.7189077651500702,0.9746959686279297,0.5832398211956025,0.4167601788043976,0.5862446665763855,0.3771167027950287,0.6968914794921875
7,0.07225194126367569,0.9278075760602951,0.9624438372254371,0.7208976054191589,0.9757498931884766,0.24984989047050477,0.7501501095294952,0.8565224921703338,0.6354306662082672,0.9221900939941406
8,0.06257534712553024,0.9374225145578384,0.967638790011406,0.7249148479104042,0.9777185821533203,0.10446999430656433,0.8955300056934357,0.9444553077220916,0.7050514280796051,0.968228530883789
9,0.05742489755153656,0.9425306341052055,0.9703750896453858,0.7270741274952889,0.9787084770202636,0.5155571866035461,0.48444281339645384,0.6513366675376893,0.4174605667591095,0.7696859741210937
10,0.05278134375810623,0.9471597877144814,0.9728273731470108,0.7289433711767197,0.9795303153991699,0.23352539896965027,0.7664746010303497,0.8634691643714905,0.6332802760601044,0.9417620086669922
11,0.052188193798065184,0.9477437281608582,0.9731204980611801,0.7292431059479714,0.9796343231201172,0.32532872676849367,0.6746712732315063,0.8048286426067353,0.5884605741500855,0.8910043334960938
12,0.04604696244001388,0.9538854750990867,0.9763796520233154,0.7318600898981095,0.9808307838439941,0.06625333189964294,0.933746668100357,0.9657084619998932,0.7247267043590546,0.9761912536621093
13,0.041716013252735135,0.9582198604941368,0.9786506485939026,0.7337683236598969,0.9815772819519043,0.04419469594955444,0.9558053040504455,0.9773912811279297,0.732848060131073,0.9806462097167968
14,0.04060564011335373,0.9593283781409263,0.9792299035191536,0.7342607787251473,0.9817535781860351,0.042042779922485354,0.9579572200775146,0.9785198926925659,0.7336391806602478,0.9811012268066406
15,0.03850653320550919,0.9614424404501914,0.9803312048316002,0.7352066379785538,0.9821318626403809,0.0397421669960022,0.9602578330039978,0.9797186374664306,0.7346565878391266,0.9814615631103516
